x	y	z
0.5081467032432556	0.3635055422782898	-0.016357190907001495
0.5077202320098877	0.3639983534812927	-0.014699815772473812
0.5077522993087769	0.3640327751636505	-0.014634624123573303
0.5076959133148193	0.3639923632144928	-0.01459679938852787
0.5081874132156372	0.36394640803337097	-0.014617325738072395
0.5081112384796143	0.36398831009864807	-0.014616305008530617
0.5082094073295593	0.36384472250938416	-0.014689033851027489
0.5080090761184692	0.3636878728866577	-0.014697839505970478
0.5077574253082275	0.3634934723377228	-0.014777866192162037
0.5080540180206299	0.3636120557785034	-0.014731697738170624
0.5077863335609436	0.36355355381965637	-0.014787694439291954
0.507832944393158	0.3635066747665405	-0.014852212741971016
0.5078464150428772	0.3635164499282837	-0.014782737009227276
0.5080134272575378	0.3636605739593506	-0.01482968870550394
0.508036732673645	0.36359935998916626	-0.014853378757834435
0.507899820804596	0.36368778347969055	-0.01487230695784092
0.5077807307243347	0.36366763710975647	-0.014871971681714058
0.5078138709068298	0.36378103494644165	-0.014758775942027569
0.5079194903373718	0.3637361228466034	-0.014666610397398472
0.5067044496536255	0.36430293321609497	-0.014736000448465347
0.5065473914146423	0.3651241958141327	-0.014993066899478436
0.5067952275276184	0.36496689915657043	-0.015006909146904945
0.5062755346298218	0.36506468057632446	-0.015068579465150833
0.5061121582984924	0.36484119296073914	-0.015192940831184387
0.5062796473503113	0.36494746804237366	-0.015148826874792576
0.5065040588378906	0.3647881746292114	-0.015149549581110477
0.5070958137512207	0.3638871908187866	-0.015244045294821262
0.5065381526947021	0.3637239634990692	-0.01496696937829256
0.5067711472511292	0.3639233410358429	-0.01478953380137682
0.5068939328193665	0.363766074180603	-0.014709017239511013
0.5068519115447998	0.3640645146369934	-0.014723655767738819
0.5069735050201416	0.36357778310775757	-0.014544167555868626
0.5066441297531128	0.36349350214004517	-0.014495654962956905
0.5067940950393677	0.36312517523765564	-0.014506585896015167
0.5060871243476868	0.36349815130233765	-0.014668814837932587
0.5062611699104309	0.3637765645980835	-0.014870557934045792
0.5062150955200195	0.3636476993560791	-0.01479630172252655
0.5061980485916138	0.3637407720088959	-0.014788337051868439
0.5058459639549255	0.3635348081588745	-0.01472900528460741
0.5059069395065308	0.3634517192840576	-0.014717101119458675
0.5058566927909851	0.36352166533470154	-0.014708377420902252
0.5057110786437988	0.36347541213035583	-0.014636405743658543
0.5054608583450317	0.3635254204273224	-0.014737625606358051
0.5053625702857971	0.36349576711654663	-0.014596890658140182
0.5053390264511108	0.36313924193382263	-0.01482305396348238
0.5054514408111572	0.3633127510547638	-0.01489411760121584
0.5054393410682678	0.36329877376556396	-0.014929230324923992
0.5052252411842346	0.3629859685897827	-0.015035785734653473
0.5053623914718628	0.3630131185054779	-0.014697189442813396
0.505216121673584	0.36282026767730713	-0.014710838906466961
0.5054506063461304	0.3625052571296692	-0.014717205427587032
0.5044558048248291	0.3628389239311218	-0.015179715119302273
0.5038208961486816	0.36354830861091614	-0.015439781360328197
0.5035731196403503	0.363681823015213	-0.015382140874862671
0.5040523409843445	0.3635099530220032	-0.015360801480710506
0.5041994452476501	0.3635190427303314	-0.015477054752409458
0.5042457580566406	0.3631531298160553	-0.015534330159425735
0.5049062967300415	0.3625241219997406	-0.015047779306769371
0.5040489435195923	0.36320072412490845	-0.014860616065561771
0.5038904547691345	0.36337533593177795	-0.01494836900383234
0.5038961172103882	0.3633533716201782	-0.015018770471215248
0.5038297176361084	0.3634636104106903	-0.015011297538876534
0.503757655620575	0.36340054869651794	-0.015005581080913544
0.5037081241607666	0.36340266466140747	-0.015074518509209156
0.5034828186035156	0.3634862005710602	-0.015232070349156857
0.503565788269043	0.36343491077423096	-0.015221379697322845
0.5037330389022827	0.3633047342300415	-0.015165555290877819
0.5033835768699646	0.3635971248149872	-0.01525708194822073
0.5035404562950134	0.36336061358451843	-0.015123712830245495
0.5034257173538208	0.3635110855102539	-0.015172870829701424
0.5035398602485657	0.3633716106414795	-0.015105861239135265
0.5034996271133423	0.36357489228248596	-0.015272983349859715
0.5037943720817566	0.3633655905723572	-0.015194255858659744
0.5036171078681946	0.3640699088573456	-0.015350288711488247
0.5034520626068115	0.36425888538360596	-0.015197060070931911
0.5034874081611633	0.3641640543937683	-0.01528545655310154
0.5034880042076111	0.3641418516635895	-0.015359892509877682
0.5034680366516113	0.3641645908355713	-0.015382026322185993
